t_s,tier,phase,soc_w,core_w,uncore_w,bat_power_now_w,bat_energy_wh,pkg_temp_c,cpu_mhz,fan_rpm
203.06,5/5(12/5),pdf_render,1.934,0.807,0.000,6.534,50.780,40.0,733,0
203.56,5/5(12/5),pdf_render,1.838,0.803,0.000,6.534,50.780,40.0,597,0
204.07,5/5(12/5),pdf_render,1.760,0.799,0.000,6.523,50.770,40.0,757,0
204.58,5/5(12/5),pdf_render,1.903,0.835,0.000,6.523,50.770,40.0,576,0
205.09,5/5(12/5),pdf_render,1.810,0.874,0.000,6.523,50.770,40.0,781,0
205.59,5/5(12/5),pdf_render,1.755,0.835,0.000,6.523,50.770,40.0,588,0
206.10,5/5(12/5),pdf_render,1.777,0.813,0.000,6.526,50.770,40.0,635,0
206.60,5/5(12/5),pdf_render,1.784,0.828,0.000,6.526,50.770,40.0,957,0
207.11,5/5(12/5),pdf_render,1.753,0.837,0.000,6.526,50.770,40.0,704,0
207.62,5/5(12/5),pdf_render,1.981,1.057,0.000,6.526,50.770,40.0,593,0
208.12,5/5(12/5),pdf_render,1.807,0.895,0.000,6.526,50.770,41.0,597,0
208.63,5/5(12/5),pdf_render,1.727,0.811,0.000,6.526,50.770,41.0,576,0
209.13,5/5(12/5),pdf_render,1.802,0.874,0.000,6.526,50.770,40.0,749,0
209.64,5/5(12/5),pdf_render,1.701,0.787,0.000,6.526,50.770,40.0,600,0
210.15,5/5(12/5),pdf_render,1.952,1.024,0.000,6.526,50.770,40.0,751,0
210.65,5/5(12/5),pdf_render,1.754,0.838,0.000,6.526,50.770,40.0,1050,0
211.16,5/5(12/5),pdf_render,1.742,0.834,0.000,6.525,50.760,41.0,789,0
211.66,5/5(12/5),pdf_render,1.854,0.829,0.000,6.525,50.760,41.0,757,0
212.17,5/5(12/5),pdf_render,1.719,0.811,0.000,6.525,50.760,41.0,813,0
212.68,5/5(12/5),pdf_render,2.150,1.016,0.000,6.525,50.760,41.0,687,0
213.18,5/5(12/5),pdf_render,1.714,0.796,0.000,6.526,50.760,40.0,731,0
213.69,5/5(12/5),pdf_render,1.683,0.765,0.000,6.526,50.760,40.0,639,0
214.20,5/5(12/5),pdf_render,2.058,0.844,0.000,6.526,50.760,40.0,868,0
214.70,5/5(12/5),pdf_render,1.722,0.806,0.000,6.526,50.760,40.0,727,0
215.21,5/5(12/5),pdf_render,1.812,0.886,0.000,6.524,50.760,41.0,928,0
215.71,5/5(12/5),pdf_render,1.779,0.866,0.000,6.524,50.760,41.0,744,0
216.22,5/5(12/5),pdf_render,1.725,0.807,0.000,6.524,50.760,40.0,1030,0
216.72,5/5(12/5),pdf_render,1.802,0.799,0.000,6.524,50.760,40.0,712,0
217.23,5/5(12/5),pdf_render,1.348,0.481,0.000,6.525,50.750,38.0,678,0
217.73,5/5(12/5),gap,0.916,0.281,0.000,6.525,50.750,38.0,993,0
218.24,5/5(12/5),gap,0.377,0.021,0.000,6.525,50.750,38.0,1012,0
218.75,5/5(12/5),gap,0.329,0.011,0.000,6.525,50.750,38.0,813,0
219.26,5/5(12/5),gap,0.361,0.022,0.000,6.536,50.750,38.0,1110,0
219.76,5/5(12/5),gap,0.349,0.014,0.000,6.536,50.750,38.0,647,0
220.28,5/5(12/5),gap,0.462,0.043,0.000,6.536,50.750,38.0,546,0
220.78,5/5(12/5),gap,0.317,0.009,0.000,6.536,50.750,38.0,608,0
221.29,5/5(12/5),gap,1.117,0.389,0.000,6.536,50.750,39.0,1514,0
221.80,5/5(12/5),pdf_render,1.979,0.992,0.000,6.536,50.750,39.0,855,0
222.30,5/5(12/5),pdf_render,1.745,0.742,0.000,6.529,50.750,40.0,871,0
222.81,5/5(12/5),pdf_render,2.138,0.993,0.000,6.529,50.750,40.0,835,0
223.32,5/5(12/5),pdf_render,1.697,0.785,0.000,6.529,50.750,40.0,761,0
223.82,5/5(12/5),pdf_render,1.673,0.762,0.000,6.529,50.750,40.0,733,0
224.33,5/5(12/5),pdf_render,1.910,0.963,0.000,6.524,50.740,40.0,1098,0
224.83,5/5(12/5),pdf_render,1.777,0.862,0.000,6.524,50.740,40.0,728,0
225.34,5/5(12/5),pdf_render,1.817,0.892,0.000,6.524,50.740,40.0,1385,0
225.84,5/5(12/5),pdf_render,1.720,0.804,0.000,6.524,50.740,40.0,729,0
226.35,5/5(12/5),pdf_render,1.852,0.918,0.000,6.525,50.740,40.0,715,0
226.85,5/5(12/5),pdf_render,1.935,1.025,0.000,6.525,50.740,40.0,718,0
227.36,5/5(12/5),pdf_render,1.835,0.920,0.000,6.525,50.740,40.0,654,0
227.87,5/5(12/5),pdf_render,1.928,0.912,0.000,6.525,50.740,40.0,731,0
228.37,5/5(12/5),pdf_render,1.778,0.844,0.000,6.524,50.740,40.0,1039,0
228.88,5/5(12/5),pdf_render,1.725,0.803,0.000,6.524,50.740,40.0,733,0
229.38,5/5(12/5),pdf_render,1.881,0.954,0.000,6.524,50.740,41.0,600,0
229.89,5/5(12/5),pdf_render,1.777,0.867,0.000,6.524,50.740,41.0,606,0
230.40,5/5(12/5),pdf_render,1.877,0.945,0.000,6.524,50.740,40.0,594,0
230.90,5/5(12/5),pdf_render,1.810,0.890,0.000,6.524,50.740,40.0,666,0
231.41,5/5(12/5),pdf_render,1.742,0.810,0.000,6.522,50.730,40.0,1339,0
231.91,5/5(12/5),pdf_render,1.735,0.829,0.000,6.522,50.730,40.0,896,0
232.42,5/5(12/5),pdf_render,2.128,0.994,0.000,6.522,50.730,40.0,1504,0
232.92,5/5(12/5),pdf_render,1.772,0.759,0.000,6.522,50.730,40.0,901,0
233.43,5/5(12/5),pdf_render,1.767,0.803,0.000,6.512,50.730,40.0,751,0
233.93,5/5(12/5),pdf_render,1.675,0.766,0.000,6.512,50.730,40.0,928,0
234.44,5/5(12/5),pdf_render,1.833,0.902,0.000,6.512,50.730,40.0,898,0
234.94,5/5(12/5),pdf_render,1.685,0.785,0.000,6.512,50.730,40.0,1023,0
235.45,5/5(12/5),pdf_render,1.950,1.005,0.000,6.523,50.730,40.0,887,0
235.95,5/5(12/5),pdf_render,1.735,0.823,0.000,6.523,50.730,40.0,792,0
236.46,5/5(12/5),pdf_render,1.329,0.578,0.000,6.523,50.730,38.0,676,0
236.97,5/5(12/5),gap,0.952,0.340,0.000,6.523,50.730,38.0,725,0
237.48,5/5(12/5),gap,0.352,0.026,0.000,6.535,50.720,38.0,650,0
237.98,5/5(12/5),gap,0.317,0.010,0.000,6.535,50.720,38.0,1077,0
238.49,5/5(12/5),gap,0.419,0.029,0.000,6.535,50.720,38.0,1194,0
239.00,5/5(12/5),gap,0.480,0.011,0.000,6.535,50.720,38.0,942,0
239.50,5/5(12/5),gap,0.354,0.014,0.000,6.534,50.720,38.0,885,0
240.01,5/5(12/5),gap,0.318,0.011,0.000,6.534,50.720,38.0,1164,0
240.52,5/5(12/5),gap,1.150,0.377,0.000,6.534,50.720,38.0,1604,0
241.02,5/5(12/5),office,2.367,1.162,0.000,6.534,50.720,38.0,1218,0
241.53,5/5(12/5),office,1.996,0.835,0.000,6.534,50.720,39.0,828,0
242.04,5/5(12/5),office,2.423,1.155,0.000,6.534,50.720,39.0,1064,0
242.55,5/5(12/5),office,2.760,1.453,0.000,6.524,50.720,39.0,843,0
243.06,5/5(12/5),office,1.450,0.498,0.000,6.524,50.720,39.0,800,0
243.57,5/5(12/5),gap,0.993,0.351,0.000,6.524,50.720,38.0,1106,0
244.07,5/5(12/5),gap,0.363,0.016,0.000,6.524,50.720,38.0,577,0
244.58,5/5(12/5),gap,0.478,0.016,0.000,6.533,50.720,38.0,579,0
245.09,5/5(12/5),gap,0.424,0.019,0.000,6.533,50.720,38.0,532,0
245.60,5/5(12/5),gap,0.390,0.012,0.000,6.533,50.720,38.0,671,0
246.10,5/5(12/5),gap,0.406,0.024,0.000,6.533,50.720,38.0,604,0
246.61,5/5(12/5),gap,1.074,0.266,0.000,6.535,50.710,38.0,1347,0
247.12,5/5(12/5),gap,1.645,0.647,0.000,6.535,50.710,38.0,978,0
247.62,5/5(12/5),office,2.234,0.901,0.000,6.535,50.710,38.0,1216,0
248.13,5/5(12/5),office,2.142,0.910,0.001,6.535,50.710,38.0,964,0
248.64,5/5(12/5),office,2.514,1.117,0.000,6.522,50.710,40.0,804,0
249.14,5/5(12/5),office,2.179,1.076,0.000,6.522,50.710,40.0,807,0
249.65,5/5(12/5),office,1.122,0.254,0.000,6.522,50.710,38.0,755,0
250.16,5/5(12/5),gap,1.170,0.414,0.000,6.522,50.710,38.0,1200,0
250.67,5/5(12/5),gap,0.376,0.018,0.000,6.532,50.710,38.0,745,0
251.17,5/5(12/5),gap,0.369,0.021,0.000,6.532,50.710,38.0,671,0
251.68,5/5(12/5),gap,0.392,0.016,0.000,6.532,50.710,38.0,652,0
252.19,5/5(12/5),gap,0.329,0.013,0.000,6.532,50.710,38.0,651,0
252.70,5/5(12/5),gap,1.004,0.337,0.000,6.532,50.710,38.0,762,0
253.20,5/5(12/5),gap,0.344,0.014,0.000,6.532,50.710,38.0,732,0
253.72,5/5(12/5),gap,2.038,1.040,0.000,6.530,50.710,40.0,679,0
254.22,5/5(12/5),python,2.804,1.426,0.000,6.530,50.710,40.0,904,0
254.73,5/5(12/5),python,2.881,1.559,0.000,6.530,50.710,41.0,703,0
255.23,5/5(12/5),python,2.036,0.686,0.000,6.530,50.710,41.0,485,0
255.74,5/5(12/5),python,2.258,0.650,0.000,6.519,50.700,39.0,619,0
256.25,5/5(12/5),python,1.323,0.216,0.000,6.519,50.700,39.0,1531,0
256.76,5/5(12/5),gap,1.163,0.393,0.000,6.519,50.700,38.0,565,0
257.27,5/5(12/5),gap,0.381,0.018,0.000,6.519,50.700,38.0,671,0
257.78,5/5(12/5),gap,0.370,0.015,0.000,6.532,50.700,38.0,693,0
258.28,5/5(12/5),gap,0.378,0.017,0.000,6.532,50.700,38.0,651,0
258.79,5/5(12/5),gap,0.394,0.017,0.000,6.532,50.700,38.0,673,0
259.30,5/5(12/5),gap,0.308,0.011,0.000,6.532,50.700,38.0,804,0
259.81,5/5(12/5),gap,0.937,0.028,0.000,6.535,50.700,38.0,664,0
260.31,5/5(12/5),gap,1.958,0.612,0.000,6.535,50.700,38.0,697,0
260.82,5/5(12/5),python,3.654,1.443,0.000,6.535,50.700,40.0,650,0
261.33,5/5(12/5),python,2.993,1.276,0.000,6.535,50.700,40.0,719,0
261.84,5/5(12/5),python,2.518,1.118,0.000,6.516,50.690,39.0,538,0
262.34,5/5(12/5),python,1.846,0.533,0.000,6.516,50.690,39.0,1126,0
262.85,5/5(12/5),python,2.714,0.775,0.000,6.516,50.690,38.0,611,0
263.35,5/5(12/5),gap,1.105,0.295,0.000,6.516,50.690,38.0,766,0
263.86,5/5(12/5),gap,0.560,0.103,0.000,6.516,50.690,38.0,562,0
264.37,5/5(12/5),gap,0.388,0.022,0.000,6.516,50.690,38.0,630,0
264.88,5/5(12/5),gap,0.315,0.010,0.000,6.532,50.690,37.0,647,0
265.39,5/5(12/5),gap,0.398,0.023,0.000,6.532,50.690,37.0,648,0
265.90,5/5(12/5),gap,0.467,0.014,0.000,6.532,50.690,38.0,675,0
266.40,5/5(12/5),gap,0.695,0.095,0.000,6.532,50.690,38.0,635,0
266.91,5/5(12/5),gap,0.794,0.201,0.000,6.532,50.690,38.0,1502,0
267.42,5/5(12/5),compress,6.975,3.230,0.000,6.532,50.690,38.0,698,0
267.92,5/5(12/5),compress,4.979,2.446,0.000,6.532,50.690,39.0,696,0
268.44,5/5(12/5),compress,4.961,2.457,0.000,6.532,50.690,39.0,700,0
268.97,5/5(12/5),compress,4.965,2.400,0.000,6.501,50.680,39.0,690,0
269.48,5/5(12/5),compress,4.977,2.413,0.000,6.501,50.680,39.0,692,0
270.00,5/5(12/5),compress,4.974,2.381,0.000,6.501,50.680,40.0,696,0
270.51,5/5(12/5),compress,4.964,2.381,0.000,6.501,50.680,40.0,698,0
271.02,5/5(12/5),compress,4.968,2.387,0.000,6.501,50.680,40.0,690,0
271.53,5/5(12/5),compress,4.948,2.409,0.000,6.501,50.680,40.0,832,0
272.05,5/5(12/5),compress,5.002,2.378,0.000,6.501,50.680,40.0,691,0
272.56,5/5(12/5),compress,4.960,2.275,0.000,6.501,50.680,40.0,697,0
273.08,5/5(12/5),compress,4.953,2.418,0.000,6.499,50.670,40.0,710,0
273.59,5/5(12/5),compress,4.972,2.425,0.000,6.499,50.670,40.0,841,0
274.10,5/5(12/5),compress,4.909,2.465,0.000,6.499,50.670,41.0,1086,0
274.61,5/5(12/5),compress,4.272,1.874,0.000,6.499,50.670,41.0,1407,0
275.12,5/5(12/5),gap,0.853,0.087,0.000,6.521,50.660,39.0,979,0
275.62,5/5(12/5),gap,0.895,0.288,0.000,6.521,50.660,39.0,1139,0
276.14,5/5(12/5),gap,0.361,0.015,0.000,6.521,50.660,38.0,1084,0
276.65,5/5(12/5),gap,0.396,0.023,0.000,6.521,50.660,38.0,857,0
277.16,5/5(12/5),gap,0.522,0.038,0.000,6.521,50.660,38.0,787,0
277.67,5/5(12/5),gap,0.552,0.026,0.000,6.521,50.660,38.0,713,0
278.18,5/5(12/5),gap,0.390,0.018,0.000,6.527,50.660,38.0,643,0
278.69,5/5(12/5),gap,0.772,0.124,0.000,6.527,50.660,38.0,1014,0
279.20,5/5(12/5),compress,6.868,3.327,0.000,6.527,50.660,40.0,690,0
279.71,5/5(12/5),compress,4.970,2.417,0.000,6.527,50.660,40.0,692,0
280.23,5/5(12/5),compress,4.966,2.433,0.000,6.498,50.660,40.0,700,0
280.75,5/5(12/5),compress,4.953,2.332,0.000,6.498,50.660,40.0,684,0
281.27,5/5(12/5),compress,4.988,2.380,0.000,6.498,50.660,40.0,689,0
281.78,5/5(12/5),compress,4.959,2.330,0.000,6.498,50.660,40.0,682,0
282.30,5/5(12/5),compress,4.977,2.340,0.000,6.498,50.650,40.0,677,0
282.81,5/5(12/5),compress,4.963,2.400,0.000,6.498,50.650,40.0,692,0
283.34,5/5(12/5),compress,4.968,2.337,0.000,6.498,50.650,40.0,690,0
283.85,5/5(12/5),compress,4.967,2.244,0.000,6.498,50.650,40.0,683,0
284.37,5/5(12/5),compress,4.979,2.326,0.000,6.495,50.650,40.0,692,0
284.88,5/5(12/5),compress,4.954,2.400,0.000,6.495,50.650,40.0,711,0
285.40,5/5(12/5),compress,4.963,2.457,0.000,6.495,50.650,41.0,752,0
285.91,5/5(12/5),compress,4.912,2.425,0.000,6.495,50.650,41.0,930,0
286.42,5/5(12/5),compress,3.693,1.629,0.000,6.497,50.640,39.0,714,0
286.93,5/5(12/5),gap,0.582,0.111,0.000,6.497,50.640,39.0,984,0
287.44,5/5(12/5),gap,0.822,0.198,0.000,6.497,50.640,39.0,679,0
287.94,5/5(12/5),gap,0.353,0.009,0.000,6.497,50.640,39.0,770,0
288.46,5/5(12/5),gap,0.390,0.021,0.000,6.529,50.640,39.0,693,0
288.96,5/5(12/5),gap,0.322,0.012,0.000,6.529,50.640,39.0,1019,0
289.48,5/5(12/5),gap,0.762,0.073,0.000,6.529,50.640,38.0,669,0
289.98,5/5(12/5),gap,0.331,0.009,0.000,6.529,50.640,38.0,897,0
290.50,5/5(12/5),gap,1.611,0.457,0.000,6.529,50.640,40.0,1650,0
291.00,5/5(12/5),sustained40s,6.819,3.307,0.000,6.529,50.640,40.0,659,0
291.51,5/5(12/5),sustained40s,4.969,2.292,0.000,6.522,50.640,40.0,700,0
292.03,5/5(12/5),sustained40s,4.952,2.454,0.000,6.522,50.640,40.0,696,0
292.56,5/5(12/5),sustained40s,4.958,2.523,0.000,6.522,50.640,41.0,698,0
293.07,5/5(12/5),sustained40s,4.986,2.420,0.000,6.522,50.640,41.0,691,0
293.60,5/5(12/5),sustained40s,4.969,2.351,0.000,6.497,50.630,41.0,690,0
294.11,5/5(12/5),sustained40s,4.955,2.384,0.000,6.497,50.630,41.0,712,0
294.62,5/5(12/5),sustained40s,4.992,2.293,0.000,6.497,50.630,41.0,697,0
295.13,5/5(12/5),sustained40s,4.957,2.286,0.000,6.497,50.630,41.0,691,0
295.65,5/5(12/5),sustained40s,4.961,2.299,0.000,6.496,50.620,41.0,709,0
296.16,5/5(12/5),sustained40s,4.966,2.390,0.000,6.496,50.620,41.0,739,0
296.68,5/5(12/5),sustained40s,4.972,2.419,0.000,6.496,50.620,41.0,717,0
297.18,5/5(12/5),sustained40s,4.962,2.385,0.000,6.496,50.620,41.0,700,0
297.70,5/5(12/5),sustained40s,4.916,2.455,0.000,6.496,50.620,42.0,943,0
298.20,5/5(12/5),sustained40s,4.029,1.821,0.000,6.496,50.620,42.0,1140,0
298.71,5/5(12/5),sustained40s,5.993,3.006,0.000,6.496,50.620,41.0,655,0
299.22,5/5(12/5),sustained40s,4.967,2.373,0.000,6.496,50.620,41.0,684,0
299.74,5/5(12/5),sustained40s,4.964,2.452,0.000,6.495,50.610,41.0,694,0
300.25,5/5(12/5),sustained40s,4.971,2.459,0.000,6.495,50.610,41.0,692,0
300.78,5/5(12/5),sustained40s,4.959,2.413,0.000,6.495,50.610,42.0,692,0
301.29,5/5(12/5),sustained40s,4.980,2.461,0.000,6.495,50.610,42.0,693,0
301.80,5/5(12/5),sustained40s,4.967,2.300,0.000,6.495,50.610,41.0,658,0
302.31,5/5(12/5),sustained40s,4.973,2.302,0.000,6.495,50.610,41.0,698,0
302.84,5/5(12/5),sustained40s,4.969,2.287,0.000,6.495,50.610,41.0,696,0
303.35,5/5(12/5),sustained40s,4.972,2.328,0.000,6.495,50.610,41.0,689,0
303.87,5/5(12/5),sustained40s,4.964,2.344,0.000,6.495,50.610,42.0,694,0
304.38,5/5(12/5),sustained40s,5.000,2.288,0.000,6.495,50.610,42.0,442,0
304.89,5/5(12/5),sustained40s,4.932,2.245,0.000,6.495,50.600,42.0,692,0
305.41,5/5(12/5),sustained40s,4.960,2.306,0.000,6.495,50.600,42.0,795,0
305.92,5/5(12/5),sustained40s,4.081,1.877,0.000,6.495,50.600,41.0,1733,0
306.43,5/5(12/5),sustained40s,5.861,2.892,0.000,6.495,50.600,41.0,696,0
306.94,5/5(12/5),sustained40s,4.973,2.406,0.000,6.489,50.600,42.0,693,0
307.45,5/5(12/5),sustained40s,4.963,2.443,0.000,6.489,50.600,42.0,696,0
307.98,5/5(12/5),sustained40s,4.962,2.452,0.000,6.489,50.600,42.0,739,0
308.49,5/5(12/5),sustained40s,4.985,2.327,0.000,6.489,50.600,42.0,699,0
309.00,5/5(12/5),sustained40s,4.965,2.343,0.000,6.492,50.590,42.0,695,0
309.51,5/5(12/5),sustained40s,4.970,2.317,0.000,6.492,50.590,42.0,690,0
310.03,5/5(12/5),sustained40s,4.968,2.360,0.000,6.492,50.590,42.0,699,0
310.54,5/5(12/5),sustained40s,4.969,2.327,0.000,6.492,50.590,42.0,686,0
311.07,5/5(12/5),sustained40s,4.968,2.385,0.000,6.494,50.590,42.0,698,0
311.58,5/5(12/5),sustained40s,4.971,2.369,0.000,6.494,50.590,42.0,703,0
312.09,5/5(12/5),sustained40s,4.953,2.413,0.000,6.494,50.590,42.0,803,0
312.60,5/5(12/5),sustained40s,4.967,2.455,0.000,6.494,50.590,42.0,768,0
313.11,5/5(12/5),sustained40s,4.911,2.455,0.000,6.493,50.580,43.0,900,0
313.62,5/5(12/5),sustained40s,4.207,1.870,0.000,6.493,50.580,43.0,1325,0
314.13,5/5(12/5),sustained40s,5.857,2.759,0.000,6.493,50.580,42.0,578,0
314.63,5/5(12/5),sustained40s,4.954,1.869,0.000,6.493,50.580,42.0,493,0
315.19,5/5(12/5),sustained40s,4.936,2.284,0.000,6.493,50.580,42.0,700,0
315.70,5/5(12/5),sustained40s,4.998,2.228,0.000,6.493,50.580,42.0,490,0
316.28,5/5(12/5),sustained40s,4.975,1.945,0.000,6.484,50.580,42.0,492,0
316.80,5/5(12/5),sustained40s,4.960,1.931,0.000,6.484,50.580,42.0,542,0
317.31,5/5(12/5),sustained40s,4.943,1.999,0.000,6.484,50.580,42.0,688,0
317.82,5/5(12/5),sustained40s,4.999,2.209,0.000,6.484,50.580,42.0,594,0
318.34,5/5(12/5),sustained40s,4.977,2.198,0.000,6.484,50.570,42.0,443,0
318.86,5/5(12/5),sustained40s,4.937,2.009,0.000,6.484,50.570,42.0,594,0
319.37,5/5(12/5),sustained40s,4.997,2.203,0.000,6.484,50.570,42.0,541,0
319.89,5/5(12/5),sustained40s,4.947,2.195,0.000,6.484,50.570,42.0,588,0
320.42,5/5(12/5),sustained40s,4.953,2.247,0.000,6.487,50.560,43.0,693,0
320.94,5/5(12/5),sustained40s,4.980,2.315,0.000,6.487,50.560,43.0,591,0
321.45,5/5(12/5),sustained40s,4.964,2.334,0.000,6.487,50.560,43.0,691,0
321.96,5/5(12/5),sustained40s,4.750,2.365,0.000,6.487,50.560,43.0,994,0
322.48,5/5(12/5),sustained40s,4.109,1.816,0.000,6.492,50.560,43.0,1591,0
322.98,5/5(12/5),sustained40s,6.045,2.909,0.000,6.492,50.560,43.0,698,0
323.49,5/5(12/5),sustained40s,4.964,2.369,0.000,6.492,50.560,43.0,692,0
324.01,5/5(12/5),sustained40s,4.976,2.279,0.000,6.492,50.560,43.0,689,0
324.53,5/5(12/5),sustained40s,4.959,2.446,0.000,6.489,50.550,43.0,711,0
325.04,5/5(12/5),sustained40s,4.983,2.434,0.000,6.489,50.550,43.0,687,0
325.55,5/5(12/5),sustained40s,4.959,2.414,0.000,6.489,50.550,43.0,680,0
326.06,5/5(12/5),sustained40s,4.974,2.384,0.000,6.489,50.550,43.0,683,0
326.58,5/5(12/5),sustained40s,4.966,2.318,0.000,6.491,50.540,43.0,696,0
327.09,5/5(12/5),sustained40s,4.970,2.339,0.000,6.491,50.540,43.0,693,0
327.61,5/5(12/5),sustained40s,4.969,2.344,0.000,6.491,50.540,43.0,697,0
328.13,5/5(12/5),sustained40s,4.969,2.353,0.000,6.491,50.540,43.0,690,0
328.64,5/5(12/5),sustained40s,4.958,2.393,0.000,6.491,50.540,43.0,739,0
329.15,5/5(12/5),sustained40s,4.992,2.375,0.000,6.491,50.540,43.0,585,0
329.66,5/5(12/5),sustained40s,4.927,2.402,0.000,6.491,50.540,43.0,743,0
330.17,5/5(12/5),sustained40s,3.814,1.671,0.000,6.491,50.540,43.0,898,0
330.68,5/5(12/5),sustained40s,1.696,0.534,0.000,6.491,50.540,41.0,731,0
331.19,5/5(12/5),end,1.120,0.293,0.000,6.491,50.540,41.0,688,0
331.70,5/5(12/5),end,0.638,0.017,0.000,6.515,50.530,41.0,669,0
332.21,5/5(12/5),end,0.480,0.038,0.000,6.515,50.530,41.0,739,0
332.72,5/5(12/5),end,0.992,0.317,0.000,6.515,50.530,41.0,700,0
333.23,5/5(12/5),end,0.421,0.030,0.000,6.515,50.530,41.0,914,0
333.74,5/5(12/5),end,0.369,0.018,0.000,6.520,50.530,41.0,1027,0
334.25,5/5(12/5),end,0.501,0.038,0.000,6.520,50.530,41.0,874,0
334.76,5/5(12/5),end,0.436,0.022,0.000,6.520,50.530,41.0,706,0
335.27,5/5(12/5),end,1.012,0.097,0.000,6.520,50.530,41.0,659,0
335.78,5/5(12/5),end,0.361,0.019,0.000,6.522,50.530,41.0,1007,0
336.29,5/5(12/5),end,0.622,0.070,0.000,6.522,50.530,41.0,827,0
336.80,5/5(12/5),end,0.407,0.023,0.000,6.522,50.530,41.0,700,0
337.31,5/5(12/5),end,0.747,0.084,0.000,6.522,50.530,41.0,643,0
337.82,5/5(12/5),end,0.387,0.014,0.000,6.520,50.530,40.0,723,0
338.33,5/5(12/5),end,0.556,0.074,0.000,6.520,50.530,40.0,640,0
338.84,5/5(12/5),end,0.827,0.173,0.000,6.520,50.530,40.0,928,0
339.35,cool,wait,0.814,0.169,0.000,6.520,50.530,40.0,831,0
339.86,cool,wait,0.486,0.035,0.000,6.525,50.520,40.0,666,0
340.37,cool,wait,0.764,0.068,0.000,6.525,50.520,40.0,638,0
340.88,cool,wait,0.475,0.016,0.000,6.525,50.520,40.0,1089,0
341.39,cool,wait,0.471,0.038,0.000,6.525,50.520,40.0,758,0
341.90,cool,wait,0.344,0.022,0.000,6.525,50.520,40.0,940,0
342.40,cool,wait,0.975,0.219,0.000,6.525,50.520,40.0,1365,0
342.91,cool,wait,0.772,0.184,0.000,6.526,50.520,40.0,885,0
343.42,cool,wait,0.700,0.075,0.000,6.526,50.520,40.0,886,0
343.93,cool,wait,0.320,0.009,0.000,6.526,50.520,40.0,862,0
