1789821404.986270	38217409182	14614338258	181701805	6176000	34450000	7711000	38000	633030	0	1464156	0
1789821405.493998	38219076719	14615434813	181701805	6176000	34450000	7711000	47000	929833	0	3038421	0
1789821406.001869	38221159538	14616911555	181701805	6176000	34450000	7711000	47000	1118551	0	3050167	0
1789821406.507174	38223139880	14618337576	181701805	6176000	34450000	7711000	47000	911080	0	3052981	0
1789821407.014553	38225202802	14619784167	181701805	6176000	34450000	7711000	47000	1471900	0	3100031	0
1789821407.518992	38227235817	14621227584	181701805	6157000	34440000	7687000	43000	961903	0	2740205	0
1789821408.027621	38229134066	14622559917	181701805	6157000	34440000	7687000	43000	915372	0	3099968	0
1789821408.532539	38231132108	14624001502	181701805	6157000	34440000	7687000	47000	929834	0	3038081	0
1789821409.040385	38233108360	14625415683	181701805	6157000	34440000	7687000	47000	917202	0	3099968	0
1789821409.545595	38235128741	14626852630	181701805	6156000	34440000	7686000	48000	909356	0	2974440	0
1789821410.054383	38236760939	14627955716	181701805	6156000	34440000	7686000	48000	676716	0	1513276	0
1789821410.562723	38237129529	14628048428	181701805	6156000	34440000	7686000	40000	865049	0	1786393	0
1789821411.073786	38237408520	14628115750	181701805	6156000	34440000	7686000	40000	715270	0	1722186	0
1789821411.581428	38237591930	14628124600	181701805	6174000	34430000	7709000	39000	687660	0	1600147	0
1789821412.092561	38237743908	14628128689	181701805	6174000	34430000	7709000	39000	669117	0	1600178	0
1789821412.600173	38237961009	14628135952	181701805	6174000	34430000	7709000	38000	791168	0	1652981	0
1789821413.113525	38238200205	14628156094	181701805	6174000	34430000	7709000	38000	792380	0	1478116	0
1789821413.622032	38238728646	14628349636	181701805	6184000	34430000	7721000	39000	641285	0	1500000	0
1789821414.134898	38239244148	14628495143	181701805	6184000	34430000	7721000	39000	1249204	0	1700204	0
1789821414.641205	38239517707	14628549159	181701805	6184000	34430000	7721000	38000	655721	0	1523377	0
1789821415.151442	38239777411	14628566371	181701805	6184000	34430000	7721000	38000	927466	0	1535226	0
1789821415.657037	38239938909	14628571681	181701805	6182000	34430000	7719000	39000	892108	0	1628073	0
1789821416.167018	38240109258	14628581447	181701805	6182000	34430000	7719000	39000	798496	0	1525645	0
1789821416.673132	38240287907	14628587916	181701805	6182000	34430000	7719000	38000	628756	0	1440429	0
1789821417.183428	38240611515	14628633143	181702354	6182000	34430000	7719000	38000	1365064	0	1680571	0
1789821417.689557	38241159121	14628832545	181702476	6186000	34420000	7723000	38000	730668	0	1539454	0
1789821418.199025	38241355287	14628842677	181702476	6186000	34420000	7723000	38000	930258	0	1499961	0
1789821418.705641	38241537233	14628849940	181702476	6186000	34420000	7723000	38000	541577	0	1461358	0
1789821419.214630	38241714723	14628859095	181702476	6186000	34420000	7723000	38000	768715	0	1500000	0
1789821419.721306	38241903992	14628869776	181702476	6186000	34420000	7723000	38000	559980	0	1499978	0
1789821420.232384	38242216674	14628884974	181702537	6186000	34420000	7723000	38000	611580	0	1415931	0
1789821420.738306	38242392211	14628893641	181702537	6189000	34420000	7727000	38000	638701	0	1499981	0
1789821421.248336	38242689024	14628923304	181702537	6189000	34420000	7727000	38000	663917	0	1543919	0
1789821421.754044	38242868772	14628930628	181702537	6189000	34420000	7727000	38000	640062	0	1458281	0
1789821422.265321	38243061643	14628940577	181702537	6189000	34420000	7727000	38000	579418	0	1418835	0
1789821422.772729	38243241086	14628949366	181702537	6187000	34420000	7725000	38000	680227	0	1536058	0
1789821423.281977	38243423336	14628959009	181702537	6187000	34420000	7725000	38000	867555	0	1467560	0
1789821423.788575	38243638241	14628970423	181702537	6187000	34420000	7725000	38000	642837	0	1425884	0
1789821424.298328	38244221918	14629160730	181702537	6187000	34420000	7725000	38000	771965	0	1442732	0
1789821424.805046	38244404718	14629169885	181702537	6181000	34420000	7717000	38000	858652	0	1600018	0
1789821425.314147	38244587274	14629177698	181702537	6181000	34420000	7717000	38000	831277	0	1500000	0
1789821425.819564	38244838799	14629186426	181702537	6181000	34420000	7717000	38000	636753	0	1456878	0
1789821426.329375	38245053947	14629195642	181702537	6181000	34420000	7717000	38000	793981	0	1507543	0
1789821426.835414	38245234367	14629204492	181702537	6186000	34420000	7723000	38000	632142	0	1441635	0
1789821427.345198	38247618272	14630324911	181702537	6186000	34420000	7723000	38000	936101	0	1100000	0
1789821427.853089	38250167887	14631548602	181702537	6186000	34420000	7723000	39000	684135	0	800000	0
1789821428.378001	38252773105	14632840347	181702537	6186000	34420000	7723000	39000	704257	0	833985	0
1789821428.891732	38255323086	14634058850	181702537	6154000	34410000	7684000	40000	688990	0	800000	0
1789821429.411013	38257906087	14635332894	181702537	6154000	34410000	7684000	40000	682904	0	800000	0
1789821429.921983	38260447463	14636529913	181702537	6154000	34410000	7684000	40000	694519	0	800016	0
1789821430.443981	38263042549	14637738894	181702537	6154000	34410000	7684000	40000	683611	0	774157	0
1789821430.955976	38265586304	14638933532	181702537	6154000	34410000	7684000	40000	667427	0	756588	0
1789821431.478003	38268182550	14640130245	181702537	6154000	34410000	7684000	40000	660380	0	800000	0
1789821431.993090	38270737109	14641329888	181702537	6152000	34400000	7681000	40000	716709	0	840495	0
1789821432.508062	38273298809	14642536550	181702537	6152000	34400000	7681000	40000	687364	0	800007	0
1789821433.018710	38275821935	14643739428	181702537	6152000	34400000	7681000	41000	723659	0	1000000	0
1789821433.531335	38278371123	14644971053	181702537	6152000	34400000	7681000	41000	768004	0	1000010	0
1789821434.037728	38280868370	14646205730	181702537	6151000	34400000	7680000	41000	1051027	0	1300000	0
1789821434.547049	38283317643	14647394326	181702537	6151000	34400000	7680000	41000	1050021	0	2000210	0
1789821435.053085	38285944407	14648671300	181702537	6151000	34400000	7680000	41000	683071	0	800008	0
1789821435.579009	38288558414	14649914522	181702537	6151000	34400000	7680000	41000	693899	0	800008	0
1789821436.090974	38291101071	14651147978	181702537	6150000	34390000	7679000	41000	680618	0	789612	0
1789821436.611975	38293689077	14652412379	181702537	6150000	34390000	7679000	41000	695387	0	800008	0
1789821437.124377	38296233260	14653613609	181702598	6150000	34390000	7679000	41000	746999	0	900000	0
1789821437.647580	38298832069	14654858845	181703514	6150000	34390000	7679000	41000	684244	0	799991	0
1789821438.159005	38301377595	14656066728	181703514	6151000	34390000	7680000	41000	699247	0	800008	0
1789821438.683022	38303980737	14657283888	181703514	6151000	34390000	7680000	41000	692243	0	793574	0
1789821439.192208	38306509967	14658488414	181704307	6151000	34390000	7680000	41000	679732	0	800008	0
1789821439.709273	38309091991	14659669319	181704307	6151000	34390000	7680000	41000	490700	0	600000	0
1789821440.222183	38311623723	14660871281	181704307	6151000	34380000	7680000	41000	742168	0	900009	0
1789821440.734296	38314167174	14662089479	181704307	6151000	34380000	7680000	41000	686489	0	867836	0
1789821441.242069	38316690544	14663295103	181704307	6151000	34380000	7680000	41000	690233	0	900018	0
1789821441.755240	38319258591	14664481318	181704307	6151000	34380000	7680000	41000	494791	0	600000	0
1789821442.263350	38321746561	14665494133	181704307	6143000	34380000	7670000	42000	799164	0	1199987	0
1789821442.773875	38323733433	14666420278	181704307	6143000	34380000	7670000	42000	1590981	0	2201000	0
1789821443.281733	38323994419	14666454091	181704307	6143000	34380000	7670000	39000	766043	0	1595767	0
1789821443.794565	38324460604	14666599050	181704307	6143000	34380000	7670000	39000	916992	0	1500300	0
1789821444.302782	38325087190	14666801747	181704307	6143000	34380000	7670000	39000	860758	0	1754465	0
1789821444.814445	38325291352	14666815480	181704307	6143000	34380000	7670000	39000	804888	0	1517155	0
1789821445.322704	38325488068	14666822377	181704307	6166000	34370000	7699000	39000	928244	0	1514505	0
1789821445.833954	38326428190	14667191760	181704307	6166000	34370000	7699000	39000	1592151	0	1700092	0
1789821446.340957	38329883442	14669916607	181704307	6166000	34370000	7699000	42000	1045642	0	1200024	0
1789821446.850950	38332418165	14671804786	181704307	6166000	34370000	7699000	42000	990213	0	1175213	0
1789821447.355940	38334926337	14673676424	181704307	6145000	34370000	7672000	42000	1046457	0	1200000	0
1789821447.867947	38337473022	14675553311	181704307	6145000	34370000	7672000	42000	1042331	0	1200000	0
1789821448.372942	38339982354	14677425682	181704307	6145000	34370000	7672000	42000	1031285	0	1200012	0
1789821448.883936	38342521227	14679303851	181704307	6145000	34370000	7672000	42000	1041272	0	1200000	0
1789821449.389058	38344913067	14681079481	181704307	6146000	34360000	7674000	43000	968151	0	1600016	0
1789821449.896038	38345887185	14681594556	181704307	6146000	34360000	7674000	43000	1488049	0	1800228	0
1789821450.401241	38346446388	14681797741	181704307	6146000	34360000	7674000	39000	854837	0	1773042	0
1789821450.910184	38346599952	14681803845	181704307	6146000	34360000	7674000	39000	1034809	0	1588181	0
1789821451.415048	38346785071	14681809521	181704307	6182000	34360000	7718000	39000	786539	0	1566054	0
