t_s,tier,phase,soc_w,core_w,uncore_w,bat_power_now_w,bat_energy_wh,pkg_temp_c,cpu_mhz,fan_rpm
642.92,ac,geekbench_cpu,2.007,0.023,0.001,28.071,24.130,52.0,734,2300
643.42,ac,geekbench_cpu,2.045,0.035,0.001,28.071,24.130,52.0,527,2400
643.94,ac,geekbench_cpu,2.126,0.102,0.000,28.071,24.130,51.0,627,2350
644.44,ac,geekbench_cpu,2.015,0.026,0.000,28.071,24.130,51.0,598,2300
644.95,ac,geekbench_cpu,1.997,0.025,0.000,28.934,24.150,51.0,556,2350
645.46,ac,geekbench_cpu,2.063,0.055,0.000,28.934,24.150,51.0,423,2400
645.97,ac,geekbench_cpu,2.187,0.041,0.000,28.934,24.150,50.0,611,2350
646.47,ac,geekbench_cpu,2.021,0.029,0.000,28.934,24.150,50.0,536,2350
646.98,ac,geekbench_cpu,14.088,11.225,0.000,29.563,24.170,81.0,2537,2400
647.49,ac,geekbench_cpu,30.777,25.128,0.001,29.563,24.170,81.0,1630,2350
647.99,ac,geekbench_cpu,30.888,25.004,0.000,29.563,24.170,71.0,1479,2300
648.50,ac,geekbench_cpu,30.134,24.324,0.001,29.563,24.170,71.0,3910,2350
649.00,ac,geekbench_cpu,31.854,25.959,0.000,27.960,24.180,70.0,3931,2350
649.51,ac,geekbench_cpu,18.820,13.935,0.000,27.960,24.180,70.0,527,2300
650.01,ac,geekbench_cpu,2.459,0.283,0.000,27.960,24.180,52.0,577,2350
650.52,ac,geekbench_cpu,2.218,0.174,0.000,27.960,24.180,52.0,755,2400
651.03,ac,geekbench_cpu,2.179,0.168,0.000,28.209,24.180,52.0,549,2350
651.53,ac,geekbench_cpu,2.239,0.121,0.000,28.209,24.180,52.0,729,2350
652.04,ac,geekbench_cpu,2.124,0.108,0.000,27.377,24.190,51.0,552,2400
652.55,ac,geekbench_cpu,1.999,0.020,0.000,27.377,24.190,51.0,716,2350
653.06,ac,geekbench_cpu,2.011,0.030,0.000,27.377,24.190,51.0,526,2300
653.57,ac,geekbench_cpu,1.996,0.021,0.000,27.377,24.190,51.0,571,2350
654.08,ac,geekbench_cpu,2.036,0.036,0.000,28.573,24.220,50.0,621,2350
654.58,ac,geekbench_cpu,13.026,9.595,0.000,28.573,24.220,50.0,3950,2300
655.09,ac,geekbench_cpu,32.504,26.748,0.000,28.573,24.220,78.0,3652,2350
655.60,ac,geekbench_cpu,19.313,15.275,0.000,28.573,24.220,78.0,531,2400
656.10,ac,geekbench_cpu,2.218,0.171,0.000,27.130,24.240,51.0,719,2350
656.61,ac,geekbench_cpu,2.171,0.135,0.000,27.130,24.240,51.0,853,2350
657.12,ac,geekbench_cpu,2.220,0.120,0.001,27.130,24.240,51.0,521,2400
657.64,ac,geekbench_cpu,2.147,0.134,0.000,27.130,24.240,51.0,547,2350
658.15,ac,geekbench_cpu,3.832,1.505,0.000,28.473,24.250,50.0,814,2300
658.66,ac,geekbench_cpu,2.208,0.180,0.000,28.473,24.250,50.0,837,2350
659.17,ac,geekbench_cpu,2.079,0.084,0.000,28.473,24.250,50.0,608,2350
659.67,ac,geekbench_cpu,2.018,0.031,0.000,28.473,24.250,50.0,679,2300
660.18,ac,geekbench_cpu,2.015,0.023,0.000,29.151,24.270,49.0,716,2350
660.69,ac,geekbench_cpu,9.401,6.785,0.000,29.151,24.270,49.0,1417,2400
661.20,ac,geekbench_cpu,27.936,21.716,0.001,29.151,24.270,76.0,3716,2350
661.70,ac,geekbench_cpu,12.716,8.767,0.001,29.151,24.270,76.0,654,2350
662.21,ac,geekbench_cpu,2.330,0.159,0.001,28.992,24.290,50.0,990,2400
662.71,ac,geekbench_cpu,3.629,1.403,0.001,28.992,24.290,50.0,858,2350
663.22,ac,geekbench_cpu,2.147,0.139,0.000,28.992,24.290,50.0,653,2300
663.73,ac,geekbench_cpu,2.138,0.128,0.001,28.992,24.290,50.0,798,2350
664.24,ac,geekbench_cpu,2.102,0.114,0.001,28.992,24.290,49.0,574,2400
664.75,ac,geekbench_cpu,2.126,0.111,0.000,28.992,24.290,49.0,493,2300
665.26,ac,geekbench_cpu,2.134,0.112,0.000,29.765,24.320,49.0,685,2350
665.76,ac,geekbench_cpu,2.054,0.068,0.000,29.765,24.320,49.0,623,2400
666.27,ac,geekbench_cpu,2.116,0.126,0.000,29.765,24.320,49.0,601,2350
666.78,ac,geekbench_cpu,11.264,8.434,0.000,29.765,24.320,49.0,1558,2350
667.29,ac,geekbench_cpu,26.920,23.710,0.001,30.292,24.330,71.0,3943,2350
667.79,ac,geekbench_cpu,10.438,7.559,0.000,30.292,24.330,71.0,594,2350
668.30,ac,geekbench_cpu,2.161,0.161,0.001,30.292,24.330,49.0,682,2350
668.81,ac,geekbench_cpu,2.094,0.106,0.000,30.292,24.330,49.0,699,2350
669.32,ac,geekbench_cpu,2.140,0.134,0.000,29.999,24.350,49.0,499,2350
669.83,ac,geekbench_cpu,2.109,0.125,0.000,29.999,24.350,49.0,501,2350
670.33,ac,geekbench_cpu,2.120,0.107,0.001,29.999,24.350,49.0,607,2300
670.84,ac,geekbench_cpu,2.053,0.059,0.000,29.999,24.350,49.0,530,2350
671.35,ac,geekbench_cpu,2.124,0.105,0.000,30.482,24.370,48.0,557,2350
671.86,ac,geekbench_cpu,2.096,0.115,0.000,30.482,24.370,48.0,510,2350
672.37,ac,geekbench_cpu,1.995,0.021,0.000,30.482,24.370,48.0,621,2400
672.87,ac,geekbench_cpu,25.121,19.834,0.001,30.482,24.370,48.0,2454,2400
673.38,ac,geekbench_cpu,30.682,24.537,0.001,30.310,24.390,54.0,889,2350
673.89,ac,geekbench_cpu,2.175,0.099,0.000,30.310,24.390,54.0,949,2350
674.40,ac,geekbench_cpu,2.131,0.112,0.001,30.310,24.390,49.0,852,2350
674.90,ac,geekbench_cpu,2.017,0.027,0.000,30.310,24.390,49.0,671,2350
675.41,ac,geekbench_cpu,1.991,0.028,0.001,30.310,24.390,48.0,716,2350
675.92,ac,geekbench_cpu,1.987,0.021,0.000,30.310,24.390,48.0,505,2350
676.43,ac,geekbench_cpu,2.048,0.058,0.000,30.252,24.410,48.0,553,2350
676.93,ac,geekbench_cpu,2.179,0.152,0.000,30.252,24.410,48.0,541,2350
677.44,ac,geekbench_cpu,2.018,0.036,0.000,30.252,24.410,47.0,764,2350
677.95,ac,geekbench_cpu,3.624,1.302,0.000,30.252,24.410,47.0,519,2350
678.46,ac,geekbench_cpu,2.169,0.175,0.001,30.716,24.430,47.0,705,2350
678.96,ac,geekbench_cpu,5.915,3.094,0.002,30.716,24.430,47.0,624,2350
679.47,ac,end,2.093,0.102,0.000,30.716,24.430,47.0,592,2350
679.98,ac,end,1.972,0.028,0.001,30.716,24.430,47.0,746,2350
680.49,ac,end,2.082,0.035,0.002,31.073,24.450,47.0,581,2350
680.99,ac,end,2.119,0.125,0.001,31.073,24.450,47.0,712,2350
681.50,ac,end,2.087,0.090,0.001,31.073,24.450,47.0,861,2350
682.01,ac,end,2.073,0.106,0.001,31.073,24.450,47.0,574,2350
682.52,ac,end,2.061,0.083,0.000,31.422,24.470,46.0,541,2350
683.02,ac,end,2.084,0.101,0.000,31.422,24.470,46.0,491,2350
683.53,ac,end,2.088,0.104,0.000,31.422,24.470,46.0,486,2350
684.04,ac,end,10.961,7.253,0.011,31.422,24.470,46.0,3537,2350
684.55,ac,end,13.640,9.804,0.002,31.692,24.490,57.0,1097,2350
685.05,ac,end,2.385,0.325,0.002,31.692,24.490,57.0,612,2350
685.56,ac,end,2.140,0.164,0.001,31.692,24.490,47.0,600,2350
686.07,ac,end,2.210,0.178,0.000,31.692,24.490,47.0,677,2350
686.58,ac,end,2.027,0.049,0.000,31.692,24.490,46.0,2014,2350
687.09,ac,end,5.157,2.580,0.008,31.692,24.490,46.0,996,2350
687.59,ac,end,2.480,0.496,0.002,31.942,24.510,46.0,2216,2350
688.10,ac,end,4.614,2.236,0.003,31.942,24.510,46.0,544,2350
688.61,ac,end,2.493,0.509,0.002,31.942,24.510,46.0,1191,2350
689.11,ac,end,2.520,0.541,0.000,31.942,24.510,46.0,2177,2350
689.62,ac,end,2.520,0.534,0.000,32.148,24.530,46.0,1740,2350
690.13,ac,end,2.408,0.501,0.000,32.148,24.530,46.0,1395,2350
690.63,ac,end,2.663,0.696,0.000,32.148,24.530,46.0,1163,2350
691.14,ac,end,7.904,5.179,0.001,32.148,24.530,46.0,1667,2350
691.65,ac,end,2.531,0.588,0.001,32.363,24.550,46.0,926,2350
692.15,ac,end,2.519,0.605,0.001,32.363,24.550,46.0,2513,2350
692.66,ac,end,2.468,0.518,0.000,32.363,24.550,46.0,1413,2350
693.17,ac,end,2.544,0.616,0.001,32.363,24.550,46.0,721,2350
693.68,ac,end,2.498,0.571,0.001,32.502,24.570,46.0,1744,2350
694.18,ac,end,2.383,0.499,0.000,32.502,24.570,46.0,2107,2350
694.69,ac,end,2.464,0.546,0.002,32.502,24.570,45.0,2214,2350
695.19,ac,end,3.508,1.473,0.000,32.502,24.570,45.0,1603,2350
695.70,performance,idle,2.423,0.499,0.000,32.740,24.600,45.0,1444,2350
696.21,performance,idle,2.361,0.447,0.000,32.740,24.600,45.0,1087,2350
696.71,performance,idle,2.382,0.478,0.000,32.740,24.600,45.0,1058,2350
697.22,performance,idle,2.583,0.649,0.000,32.740,24.600,45.0,936,2350
697.72,performance,idle,3.812,1.638,0.000,32.740,24.600,49.0,2752,2350
698.23,performance,idle,2.754,0.658,0.000,32.740,24.600,49.0,1114,2350
698.74,performance,idle,2.357,0.465,0.000,32.883,24.620,45.0,1327,2350
699.24,performance,idle,2.314,0.430,0.000,32.883,24.620,45.0,1709,2350
699.75,performance,idle,2.317,0.426,0.000,32.883,24.620,45.0,2144,2350
700.25,performance,idle,2.349,0.459,0.000,32.883,24.620,45.0,1926,2350
700.76,performance,idle,2.366,0.481,0.000,32.990,24.640,45.0,1260,2350
701.27,performance,idle,2.465,0.562,0.000,32.990,24.640,45.0,1003,2350
701.77,performance,idle,2.451,0.517,0.000,32.990,24.640,44.0,1318,2350
702.28,performance,idle,2.489,0.483,0.000,32.990,24.640,44.0,990,2350
702.79,performance,idle,2.341,0.432,0.000,33.093,24.660,44.0,1605,2350
703.29,performance,idle,2.221,0.342,0.000,33.093,24.660,44.0,915,2350
703.80,performance,idle,2.688,0.707,0.000,33.093,24.660,44.0,1560,2350
704.31,performance,idle,2.336,0.441,0.000,33.093,24.660,44.0,1339,2350
704.81,performance,idle,2.244,0.371,0.000,33.192,24.670,44.0,1333,2350
705.32,performance,idle,2.256,0.347,0.000,33.192,24.670,44.0,955,2350
705.83,performance,idle,2.461,0.529,0.000,33.192,24.670,43.0,2011,2350
706.33,performance,idle,2.113,0.248,0.000,33.192,24.670,43.0,1145,2350
706.84,performance,idle,2.202,0.305,0.000,33.307,24.700,44.0,1260,2350
707.34,performance,idle,2.178,0.306,0.000,33.307,24.700,44.0,929,2350
707.85,performance,idle,3.960,1.735,0.000,33.307,24.700,44.0,1207,2350
708.36,performance,idle,2.616,0.641,0.000,33.307,24.700,44.0,1543,2350
708.87,performance,idle,2.418,0.482,0.000,33.307,24.700,43.0,1347,2350
709.37,performance,idle,2.711,0.682,0.000,33.307,24.700,43.0,2356,2350
709.88,performance,idle,2.380,0.446,0.000,33.376,24.720,43.0,1787,2350
710.38,performance,idle,4.456,2.283,0.000,33.376,24.720,43.0,1144,2350
710.89,performance,geekbench_cpu,2.479,0.552,0.000,33.376,24.720,43.0,1677,2350
711.40,performance,geekbench_cpu,2.262,0.397,0.000,33.376,24.720,43.0,2175,2350
711.90,performance,geekbench_cpu,2.734,0.803,0.000,33.411,24.740,43.0,1725,2350
712.41,performance,geekbench_cpu,4.365,2.353,0.000,33.411,24.740,43.0,2028,2350
712.92,performance,geekbench_cpu,4.874,2.712,0.000,33.411,24.740,44.0,1349,2350
713.42,performance,geekbench_cpu,4.140,2.044,0.011,33.411,24.740,44.0,1098,2350
713.93,performance,geekbench_cpu,5.360,3.133,0.006,33.417,24.760,45.0,1510,2350
714.43,performance,geekbench_cpu,4.333,2.334,0.000,33.417,24.760,45.0,2214,2350
714.94,performance,geekbench_cpu,9.692,6.107,0.046,33.417,24.760,48.0,2927,2350
715.44,performance,geekbench_cpu,12.671,9.206,0.070,33.417,24.760,48.0,3200,2350
715.95,performance,geekbench_cpu,9.567,7.042,0.027,33.343,24.780,52.0,2550,2350
716.45,performance,geekbench_cpu,9.210,6.824,0.014,33.343,24.780,52.0,2423,2350
716.96,performance,geekbench_cpu,15.063,11.688,0.020,33.343,24.780,68.0,2970,2350
717.46,performance,geekbench_cpu,16.785,13.245,0.020,33.343,24.780,68.0,2976,2350
717.97,performance,geekbench_cpu,17.596,13.358,0.028,33.000,24.810,63.0,2501,2350
718.47,performance,geekbench_cpu,13.544,10.533,0.016,33.000,24.810,63.0,2807,2350
718.98,performance,geekbench_cpu,15.993,12.754,0.005,33.000,24.810,67.0,2936,2350
719.48,performance,geekbench_cpu,16.094,12.566,0.002,33.000,24.810,67.0,2142,2350
719.99,performance,geekbench_cpu,14.703,11.428,0.006,33.000,24.810,61.0,2445,2350
720.49,performance,geekbench_cpu,15.274,11.877,0.033,33.000,24.810,61.0,1529,2350
721.00,performance,geekbench_cpu,17.640,13.459,0.042,32.770,24.820,68.0,3662,2350
721.50,performance,geekbench_cpu,16.426,12.695,0.023,32.770,24.820,68.0,1797,2350
722.01,performance,geekbench_cpu,14.005,10.914,0.000,32.770,24.820,74.0,1534,2350
722.51,performance,geekbench_cpu,17.768,14.294,0.000,32.770,24.820,74.0,2249,2350
723.02,performance,geekbench_cpu,16.920,13.221,0.000,32.476,24.840,69.0,3300,2350
723.52,performance,geekbench_cpu,15.226,11.866,0.006,32.476,24.840,69.0,1455,2350
724.03,performance,geekbench_cpu,16.355,12.893,0.040,32.476,24.840,71.0,3462,2350
724.53,performance,geekbench_cpu,17.705,13.620,0.039,32.476,24.840,71.0,3563,2350
725.04,performance,geekbench_cpu,16.738,12.810,0.082,32.071,24.860,66.0,2299,2350
725.54,performance,geekbench_cpu,9.296,6.423,0.122,32.071,24.860,66.0,3342,2350
726.05,performance,geekbench_cpu,5.599,2.942,0.292,32.071,24.860,50.0,1824,2350
726.55,performance,geekbench_cpu,5.869,3.206,0.208,32.071,24.860,50.0,1788,2350
727.06,performance,geekbench_cpu,6.466,3.810,0.110,32.097,24.880,49.0,2736,2350
727.56,performance,geekbench_cpu,6.298,3.582,0.027,32.097,24.880,49.0,1633,2350
728.07,performance,geekbench_cpu,6.742,4.167,0.024,32.097,24.880,48.0,3428,2350
728.57,performance,geekbench_cpu,5.042,2.503,0.064,32.097,24.880,48.0,722,2350
729.08,performance,geekbench_cpu,5.198,2.990,0.005,32.308,24.900,49.0,2027,2350
729.58,performance,geekbench_cpu,6.300,3.797,0.017,32.308,24.900,49.0,1837,2350
730.09,performance,geekbench_cpu,5.350,3.226,0.000,32.308,24.900,49.0,1443,2350
730.59,performance,geekbench_cpu,11.024,8.153,0.003,32.308,24.900,49.0,1425,2350
731.10,performance,geekbench_cpu,16.244,12.211,0.021,32.308,24.900,79.0,1442,2350
731.60,performance,geekbench_cpu,15.851,11.867,0.012,32.308,24.900,79.0,1611,2350
732.11,performance,geekbench_cpu,15.676,11.651,0.017,32.389,24.920,75.0,2436,2350
732.61,performance,geekbench_cpu,15.874,11.943,0.013,32.389,24.920,75.0,1467,2350
733.12,performance,geekbench_cpu,15.692,11.699,0.005,32.389,24.920,72.0,2262,2350
733.62,performance,geekbench_cpu,15.866,11.766,0.017,32.389,24.920,72.0,1922,2350
734.13,performance,geekbench_cpu,15.835,11.903,0.013,32.203,24.940,80.0,988,2350
734.63,performance,geekbench_cpu,15.686,11.741,0.006,32.203,24.940,80.0,1357,2350
735.14,performance,geekbench_cpu,16.097,11.841,0.015,32.203,24.940,77.0,2872,2350
735.64,performance,geekbench_cpu,15.263,11.466,0.000,32.203,24.940,77.0,1238,2350
736.14,performance,geekbench_cpu,16.038,11.959,0.005,32.044,24.960,76.0,2086,2350
736.65,performance,geekbench_cpu,15.570,11.557,0.006,32.044,24.960,76.0,1003,2350
737.15,performance,geekbench_cpu,15.923,11.918,0.011,32.044,24.960,81.0,1253,2350
737.66,performance,geekbench_cpu,15.916,11.957,0.013,32.044,24.960,81.0,2606,2350
738.16,performance,geekbench_cpu,16.567,12.320,0.002,31.782,24.980,78.0,1833,2350
738.67,performance,geekbench_cpu,11.760,8.300,0.017,31.782,24.980,78.0,1904,2350
739.17,performance,geekbench_cpu,4.187,1.819,0.011,31.782,24.980,51.0,2171,2350
739.68,performance,geekbench_cpu,4.629,2.418,0.002,31.782,24.980,51.0,2012,2350
740.18,performance,geekbench_cpu,5.558,3.320,0.005,31.782,24.980,50.0,1512,2350
740.68,performance,geekbench_cpu,6.254,3.707,0.014,31.782,24.980,50.0,1104,2350
741.19,performance,geekbench_cpu,5.270,2.897,0.016,32.006,25.000,50.0,2468,2350
741.70,performance,geekbench_cpu,3.668,1.410,0.003,32.006,25.000,50.0,1122,2350
742.20,performance,geekbench_cpu,3.339,1.308,0.000,32.006,25.000,48.0,998,2350
742.71,performance,geekbench_cpu,3.172,1.047,0.000,32.006,25.000,48.0,1181,2350
743.22,performance,geekbench_cpu,5.681,3.153,0.047,32.236,25.020,49.0,2775,2350
743.72,performance,geekbench_cpu,10.713,7.852,0.009,32.236,25.020,49.0,1277,2350
744.23,performance,geekbench_cpu,17.749,13.745,0.000,32.236,25.020,83.0,2334,2350
744.73,performance,geekbench_cpu,6.124,3.743,0.000,32.236,25.020,83.0,3728,2350
745.24,performance,geekbench_cpu,6.048,3.673,0.041,32.331,25.040,50.0,2006,2350
745.74,performance,geekbench_cpu,6.037,3.567,0.022,32.331,25.040,50.0,3446,2350
746.25,performance,geekbench_cpu,7.842,4.580,0.125,32.331,25.040,50.0,2953,2350
746.75,performance,geekbench_cpu,6.397,3.714,0.038,32.331,25.040,50.0,3249,2350
747.26,performance,geekbench_cpu,4.263,2.086,0.007,32.502,25.060,49.0,1654,2350
747.76,performance,geekbench_cpu,7.572,4.992,0.010,32.502,25.060,49.0,1469,2350
748.27,performance,geekbench_cpu,6.361,3.924,0.018,32.502,25.060,49.0,1425,2350
748.77,performance,geekbench_cpu,5.198,2.959,0.017,32.502,25.060,49.0,2196,2350
749.28,performance,geekbench_cpu,5.655,3.171,0.048,32.641,25.080,63.0,2269,2350
749.79,performance,geekbench_cpu,14.856,11.457,0.014,32.641,25.080,63.0,975,2350
750.29,performance,geekbench_cpu,15.719,12.016,0.003,32.641,25.080,80.0,3464,2350
750.80,performance,geekbench_cpu,15.908,12.274,0.029,32.641,25.080,80.0,1521,2350
751.30,performance,geekbench_cpu,15.622,12.056,0.000,32.641,25.080,86.0,1135,2350
751.81,performance,geekbench_cpu,15.493,11.902,0.000,32.641,25.080,86.0,1877,2350
752.31,performance,geekbench_cpu,8.494,5.604,0.000,32.424,25.100,49.0,1622,2350
752.81,performance,geekbench_cpu,2.880,0.730,0.000,32.424,25.100,49.0,1358,2350
753.32,performance,geekbench_cpu,2.485,0.499,0.000,32.424,25.100,48.0,1528,2350
753.83,performance,geekbench_cpu,2.771,0.688,0.000,32.424,25.100,48.0,2361,2350
754.33,performance,geekbench_cpu,2.360,0.374,0.000,32.490,25.120,48.0,1229,2350
754.84,performance,geekbench_cpu,2.578,0.515,0.000,32.490,25.120,48.0,2484,2350
755.35,performance,geekbench_cpu,2.326,0.367,0.000,32.490,25.120,48.0,1776,2350
755.85,performance,geekbench_cpu,2.385,0.417,0.000,32.490,25.120,48.0,959,2350
756.36,performance,geekbench_cpu,2.259,0.307,0.000,32.665,25.140,47.0,1365,2350
756.87,performance,geekbench_cpu,2.491,0.507,0.000,32.665,25.140,47.0,678,2350
757.38,performance,geekbench_cpu,11.837,8.905,0.000,32.665,25.140,80.0,1143,2350
757.88,performance,geekbench_cpu,18.481,14.651,0.000,32.665,25.140,80.0,1389,2350
758.39,performance,geekbench_cpu,17.200,13.787,0.000,32.388,25.170,83.0,1305,2350
758.89,performance,geekbench_cpu,17.290,13.819,0.000,32.388,25.170,83.0,1158,2350
759.40,performance,geekbench_cpu,16.937,13.513,0.000,32.388,25.170,87.0,1556,2350
759.90,performance,geekbench_cpu,15.979,12.723,0.000,32.388,25.170,87.0,1185,2350
760.41,performance,geekbench_cpu,2.221,0.264,0.000,32.236,25.180,49.0,916,2350
760.91,performance,geekbench_cpu,3.593,1.414,0.000,32.236,25.180,49.0,1239,2350
761.42,performance,geekbench_cpu,5.244,2.744,0.037,32.236,25.180,50.0,2419,2350
761.92,performance,geekbench_cpu,5.728,3.243,0.074,32.236,25.180,50.0,2556,2350
762.43,performance,geekbench_cpu,5.874,3.510,0.039,32.236,25.180,51.0,2198,2350
762.93,performance,geekbench_cpu,6.000,3.354,0.053,32.236,25.180,51.0,2646,2350
763.44,performance,geekbench_cpu,4.522,2.333,0.000,32.467,25.200,49.0,2427,2350
763.94,performance,geekbench_cpu,4.876,2.673,0.008,32.467,25.200,49.0,964,2350
764.45,performance,geekbench_cpu,4.864,2.732,0.000,32.467,25.200,50.0,2066,2350
764.96,performance,geekbench_cpu,6.380,4.023,0.016,32.467,25.200,50.0,2802,2350
765.46,performance,geekbench_cpu,15.435,13.122,0.010,32.638,25.220,81.0,1811,2350
765.97,performance,geekbench_cpu,15.847,13.440,0.023,32.638,25.220,81.0,1550,2350
766.47,performance,geekbench_cpu,15.541,13.225,0.000,32.638,25.220,83.0,1396,2350
766.98,performance,geekbench_cpu,15.537,13.193,0.000,32.638,25.220,83.0,2767,2350
767.48,performance,geekbench_cpu,14.629,12.212,0.000,32.492,25.240,53.0,1196,2350
767.99,performance,geekbench_cpu,4.261,1.902,0.000,32.492,25.240,53.0,1629,2350
768.50,performance,geekbench_cpu,2.478,0.490,0.000,32.492,25.240,48.0,1256,2350
769.00,performance,geekbench_cpu,2.779,0.676,0.002,32.492,25.240,48.0,1616,2350
769.51,performance,geekbench_cpu,2.687,0.647,0.000,32.566,25.270,47.0,1257,2350
770.01,performance,geekbench_cpu,2.670,0.585,0.000,32.566,25.270,47.0,1160,2350
770.52,performance,geekbench_cpu,2.542,0.493,0.000,32.566,25.270,47.0,2380,2350
771.03,performance,geekbench_cpu,2.539,0.527,0.000,32.566,25.270,47.0,535,2350
771.54,performance,geekbench_cpu,2.226,0.279,0.000,32.733,25.280,47.0,1463,2350
772.04,performance,geekbench_cpu,2.566,0.563,0.000,32.733,25.280,47.0,1616,2350
772.55,performance,geekbench_cpu,4.895,2.789,0.002,32.733,25.280,81.0,1327,2350
773.05,performance,geekbench_cpu,17.515,15.204,0.002,32.733,25.280,81.0,1491,2350
773.56,performance,geekbench_cpu,16.981,14.667,0.002,32.733,25.280,79.0,1932,2350
774.07,performance,geekbench_cpu,17.861,15.535,0.003,32.733,25.280,79.0,1355,2350
774.57,performance,geekbench_cpu,18.662,16.296,0.001,32.566,25.300,79.0,1674,2350
775.08,performance,geekbench_cpu,17.291,14.935,0.000,32.566,25.300,79.0,1996,2350
775.58,performance,geekbench_cpu,17.095,14.761,0.002,32.566,25.300,78.0,1790,2350
776.09,performance,geekbench_cpu,16.107,13.832,0.002,32.566,25.300,78.0,1714,2350
776.60,performance,geekbench_cpu,2.396,0.421,0.000,32.023,25.320,49.0,1053,2350
777.10,performance,geekbench_cpu,2.504,0.518,0.000,32.023,25.320,49.0,1078,2350
777.61,performance,geekbench_cpu,2.449,0.366,0.000,32.023,25.320,48.0,1133,2350
778.11,performance,geekbench_cpu,4.692,2.350,0.000,32.023,25.320,48.0,1326,2350
778.62,performance,geekbench_cpu,2.921,0.876,0.001,32.205,25.340,49.0,1762,2350
779.13,performance,geekbench_cpu,2.692,0.685,0.000,32.205,25.340,49.0,421,2350
779.64,performance,geekbench_cpu,2.818,0.608,0.000,32.205,25.340,48.0,1789,2350
780.14,performance,geekbench_cpu,2.565,0.535,0.000,32.205,25.340,48.0,1225,2350
780.65,performance,geekbench_cpu,2.368,0.381,0.000,32.415,25.360,47.0,2149,2350
781.16,performance,geekbench_cpu,5.749,3.585,0.002,32.415,25.360,47.0,1283,2350
781.66,performance,geekbench_cpu,14.492,12.243,0.002,32.415,25.360,82.0,1073,2350
782.17,performance,geekbench_cpu,14.329,12.139,0.000,32.415,25.360,82.0,1487,2350
782.67,performance,geekbench_cpu,16.222,13.731,0.002,32.486,25.380,80.0,1800,2350
783.18,performance,geekbench_cpu,14.364,12.180,0.000,32.486,25.380,80.0,1790,2350
783.69,performance,geekbench_cpu,14.515,12.312,0.000,32.486,25.380,85.0,1845,2350
784.19,performance,geekbench_cpu,14.587,12.391,0.001,32.486,25.380,85.0,1450,2350
784.70,performance,geekbench_cpu,14.575,12.149,0.000,32.486,25.380,84.0,1465,2350
785.20,performance,geekbench_cpu,14.651,12.436,0.000,32.486,25.380,84.0,1488,2350
785.71,performance,geekbench_cpu,14.263,12.049,0.000,32.390,25.400,82.0,1721,2350
786.22,performance,geekbench_cpu,14.360,12.206,0.000,32.390,25.400,82.0,1760,2350
786.72,performance,geekbench_cpu,14.858,12.500,0.000,32.390,25.400,87.0,2188,2350
787.23,performance,geekbench_cpu,14.802,12.479,0.000,32.390,25.400,87.0,1524,2350
787.74,performance,geekbench_cpu,15.323,12.859,0.000,32.338,25.420,81.0,1886,2350
788.24,performance,geekbench_cpu,15.093,12.809,0.000,32.338,25.420,81.0,1820,2350
788.74,performance,geekbench_cpu,6.539,4.392,0.000,32.338,25.420,50.0,1083,2350
789.25,performance,geekbench_cpu,2.608,0.612,0.000,32.338,25.420,50.0,1771,2350
789.76,performance,geekbench_cpu,2.625,0.605,0.000,32.376,25.440,49.0,1515,2350
790.26,performance,geekbench_cpu,2.640,0.556,0.000,32.376,25.440,49.0,891,2350
790.77,performance,geekbench_cpu,2.561,0.506,0.000,32.376,25.440,48.0,2094,2350
791.28,performance,geekbench_cpu,3.241,1.072,0.004,32.376,25.440,48.0,1121,2350
791.78,performance,geekbench_cpu,2.404,0.418,0.000,32.570,25.460,48.0,1207,2350
792.29,performance,geekbench_cpu,2.469,0.489,0.001,32.570,25.460,48.0,1525,2350
792.80,performance,geekbench_cpu,2.405,0.433,0.000,32.570,25.460,48.0,1458,2350
793.30,performance,geekbench_cpu,2.332,0.365,0.000,32.570,25.460,48.0,737,2350
793.81,performance,geekbench_cpu,14.829,11.672,0.002,32.746,25.480,86.0,1343,2350
794.32,performance,geekbench_cpu,20.064,16.560,0.000,32.746,25.480,86.0,992,2350
794.82,performance,geekbench_cpu,6.546,4.239,0.000,32.746,25.480,49.0,1263,2350
795.32,performance,geekbench_cpu,2.579,0.571,0.000,32.746,25.480,49.0,1175,2350
795.83,performance,geekbench_cpu,2.571,0.392,0.000,32.746,25.480,48.0,1006,2350
796.34,performance,geekbench_cpu,2.343,0.371,0.000,32.746,25.480,48.0,1367,2350
796.85,performance,geekbench_cpu,2.431,0.420,0.000,32.483,25.500,47.0,1228,2350
797.35,performance,geekbench_cpu,2.430,0.459,0.000,32.483,25.500,47.0,1342,2350
797.86,performance,geekbench_cpu,4.254,1.844,0.000,32.483,25.500,48.0,1745,2350
798.36,performance,geekbench_cpu,2.531,0.541,0.000,32.483,25.500,48.0,1687,2350
798.87,performance,geekbench_cpu,2.580,0.601,0.000,32.666,25.520,47.0,947,2350
799.38,performance,geekbench_cpu,2.499,0.527,0.000,32.666,25.520,47.0,1349,2350
799.89,performance,geekbench_cpu,15.604,12.724,0.000,32.666,25.520,84.0,1300,2350
800.39,performance,geekbench_cpu,18.327,15.294,0.002,32.666,25.520,84.0,981,2350
800.90,performance,geekbench_cpu,18.526,15.415,0.002,32.515,25.550,84.0,981,2350
